timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
0.6526527404785156,0.0,0.0,26.28520030175339,0.0,0.0,0.0,0.0,0,0.0,0,0.0
0.818572998046875,0.0,0.0,28.917051395407444,0.0,0.0,0.0,0.0,0,0.0,12.053983216461662,0.16592025756835938
0.8763167858123779,0.0,0.0,30.963424047797137,0.0,0.0,0.0,0.0,0,0.0,13.41297388912873,0.2236640453338623
0.9305360317230225,0.0,0.0,31.09343382725641,0.0,0.0,0.0,0.0,0,0.0,14.394532258797952,0.27788329124450684
0.975102424621582,0.0,0.0,30.42298117247966,0.0,0.0,0.0,0.0,0,0.0,15.506295232658903,0.3224496841430664
1.029381513595581,0.0,0.0,30.683094004391,0.0,0.0,0.0,0.0,0,0.0,15.926577495941752,0.37672877311706543
1.0931816101074219,0.0,0.0,30.756061505284798,0.0,0.0,0.0,0.0,0,0.0,15.889991513828996,0.44052886962890625
1.1616528034210205,0.0,0.0,32.00633657488223,0.0,0.0,0.0,0.0,0,0.0,15.717090394355523,0.5090000629425049
1.221074104309082,0.0,0.0,32.7293224236225,0.0,0.0,0.0,0.0,0,0.0,15.833324664909494,0.5684213638305664
1.2789475917816162,0.0,0.0,32.43837999130078,0.0,0.0,0.0,0.0,0,0.0,15.966920339826356,0.6262948513031006
1.3261780738830566,0.0,0.0,32.67604690577884,0.0,0.0,0.0,0.0,0,0.0,16.331976622760596,0.673525333404541
1.3854024410247803,0.0,0.0,32.10721283705288,0.0,0.0,0.0,0.0,0,0.0,16.376669947533248,0.7327497005462646
1.4333841800689697,0.0,0.0,29.517878159218196,0.0,0.0,0.0,0.0,0,0.0,16.651052257892125,0.7807314395904541
1.4837749004364014,0.0,0.0,27.96411901003166,0.0,0.0,0.0,0.0,0,0.0,16.844695851581434,0.8311221599578857
1.535365104675293,0.0,0.0,27.113123122160278,0.0,0.0,0.0,0.0,0,0.0,16.993077936151064,0.8827123641967773
1.5840404033660889,0.0,0.0,27.095965887690774,0.0,0.0,0.0,0.0,0,0.0,17.1786686012088,0.9313876628875732
1.6342990398406982,0.0,0.0,25.257155097052504,0.0,0.0,0.0,0.0,0,0.0,17.31784657166805,0.9816462993621826
1.6892943382263184,0.0,0.0,23.294210457234,0.0,0.0,0.0,0.0,0,0.0,17.363763946099233,1.0366415977478027
1.752673625946045,0.0,0.0,23.159986090050037,0.0,0.0,0.0,0.0,0,0.0,17.27239932533158,1.1000208854675293
1.8163714408874512,0.0,0.0,22.491001313182018,0.0,0.0,0.0,0.0,0,0.0,17.186283930104345,1.1637187004089355
1.8793654441833496,0.0,0.0,21.663332040971937,0.0,0.0,0.0,0.0,0,0.0,17.11892274089706,1.226712703704834
1.9413280487060547,0.0,0.0,23.410586947934327,0.0,0.0,0.0,0.0,0,0.0,17.071794469515435,1.288675308227539
1.9947123527526855,0.0,0.0,23.319682462230674,0.0,0.0,0.0,0.0,0,0.0,17.137837834957008,1.34205961227417
