timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
0.6483736038208008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0
0.8469834327697754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.069995078208468,0.1986098289489746
0.9138948917388916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.29852910673382,0.2655212879180908
0.9777274131774902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.14499388306151,0.32935380935668945
1.077899694442749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.640736404999437,0.42952609062194824
1.1847741603851318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.18567072045984,0.536400556564331
1.2612264156341553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.421992140801116,0.6128528118133545
1.330547571182251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11.727213852710971,0.6821739673614502
1.3937933444976807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.073734446350363,0.7454197406768799
1.4570050239562988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.366573634158753,0.808631420135498
1.5538628101348877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.148129346319818,0.9054892063140869
1.6373090744018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.134259875368139,0.9889354705810547
1.7213623523712158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.115690884515539,1.072988748550415
1.7948822975158691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.210984597839879,1.1465086936950684
1.8781912326812744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.196930380562787,1.2298176288604736
1.951991081237793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.273539038232785,1.3036174774169922
2.03550124168396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.255541260924007,1.3871276378631592
2.1089882850646973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.323578717332037,1.4606146812438965
2.183924913406372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.373406138494905,1.5355513095855713
2.257129430770874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.431967402981588,1.6087558269500732
2.3390896320343018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.420773003607056,1.690716028213501
2.418088912963867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.431378022407946,1.7697153091430664
2.4917311668395996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.477232014788138,1.8433575630187988
