timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
29.467437744140625,0.521144898434167,0.0,24.45172030757208,438.9066008642223,1.0937402207831903,0.0,0.0,42,87.53727865050065,13.354358573456278,28.78773522377014
29.54817008972168,0.0,74.54244355665377,31.8134662373799,0.0,0.0,18.86884128332822,20.062455268796608,43,89.37086784402474,13.303252526848008,28.868467569351196
29.629363298416138,0.04734276105340577,21.647351114053947,54.97775371709959,443.9076258513334,1.3773552529510174,25.505685461412444,2.9067401585670805,43,89.12021525159203,13.251884349407758,28.949660778045654
29.709728002548218,1.0600287130326531,33.05795333661723,54.59980494971436,425.1934831307932,1.38267708510581,28.474199160928006,7.413477229421622,43,88.87350104408027,13.208757457992908,29.030025482177734
29.789928436279297,-0.7211000804824403,0.0,34.01666812868464,424.02810652815145,1.0040665503434756,34.34538839081875,2.1762494230929335,43,88.62864917135607,13.170274640298162,29.110225915908813
29.87000036239624,0.1399003909565077,77.24405560863157,26.43412152472948,443.1179554091943,1.0492739765291619,31.829127234402446,7.833999188834755,43,88.3855318627661,13.155825850902874,29.190297842025757
29.949951648712158,6.066510184320789,0.0,0.0,426.90866513305383,0.9266119969940829,20.015175051172555,7.663086479800835,44,90.1939709643179,13.112182629399172,29.270249128341675
30.0305016040802,6.458288353329148,28.235586520212877,0.0,439.37558130428636,0.3920675917115417,22.772854190657668,1.9380918773062439,44,89.9464437908695,13.065643088950207,29.350799083709717
30.110928535461426,8.871637295076933,0.0,0.0,450.3482395164388,0.2235714150783006,0.0,13.520435468686088,45,91.73929752758406,13.025190146539849,29.431226015090942
30.191049098968506,9.24599458160414,0.0,0.0,446.803869823578,0.7237474787339522,0.0,0.0,45,91.49023386001883,12.986355201126848,29.511346578598022
30.271870851516724,0.0,0.0,18.913600242241653,0.0,0.0,0.0,0.0,45,91.24035690072112,13.140825455971452,29.59216833114624
30.352596044540405,4.140458302352469,0.0,26.75259369820035,461.9697548026197,0.7505697950383857,0.0,0.0,45,90.99213724474586,13.099157662993159,29.672893524169922
30.41791558265686,5.928881897150679,84.30840014114871,39.91662394985117,447.16543472043173,0.8109561862628429,16.08311504589125,15.180978959441363,45,90.79227438262272,13.129975035864293,29.738213062286377
30.49896502494812,1.2183166358069,21.66067574348824,51.02434011182277,411.42551378818325,0.8693751559191715,9.384375730717544,30.522613732680483,46,92.55762108725207,13.083241314343109,29.819262504577637
30.58057689666748,1.394125471507248,14.777491406153047,49.23164861759155,425.82937621068925,0.7559641234977766,11.168345160385343,31.62412641593985,46,92.30499300006777,13.037522590206963,29.900874376296997
30.66150736808777,2.080562346348127,42.047667029119566,41.76463837719521,427.84087396714233,0.6651504206740055,0.6147002606713164,32.36461811785022,46,92.05583232959162,13.01289581512975,29.981804847717285
30.741987228393555,1.9679321542370998,39.28285255352378,28.328667855724476,461.6373881485634,0.7176927722652506,5.143550130045767,0.0,46,91.80938929978953,13.103656552873828,30.06228470802307
30.823281049728394,3.689609882244973,0.0,0.0,438.1274881644682,0.6811426883066393,23.829221000268827,7.571767379089928,47,93.55226345317631,13.059460868722285,30.14357852935791
30.904592990875244,4.718745677803973,25.526593492840703,0.0,438.98005492335534,0.6824681463748883,24.91650173128445,1.1225036137399975,47,93.30058624205513,13.003412450810577,30.22489047050476
30.986227989196777,4.704480716343028,0.0,0.0,452.93080755790356,0.7041569319683408,0.0,0.0,47,93.04926765361772,12.94746336808446,30.306525468826294
31.066975831985474,3.0773987870379407,0.0,0.0,446.29564723632245,0.7935636268779386,0.0,4.006845808048785,47,92.80200862648988,12.978258299985828,30.38727331161499
31.153488874435425,2.036781375695874,71.21168043765356,23.624749407249112,456.94075631131307,0.7630369028878539,23.45055286539286,12.931800059901882,47,92.53854992731601,12.89674394654399,30.47378635406494
31.21893334388733,4.912860029873721,81.15334297397601,33.654738695299756,462.57887703251373,0.7724518962185905,16.44275576357194,0.0,47,92.34024315466546,12.934847203157675,30.539230823516846
31.285618543624878,3.8779695155009426,68.2113414951154,47.559354563086224,440.7692355521742,0.7360323799937895,7.4942507304329045,20.627039936792745,49,96.05985972666808,13.009157030090929,30.605916023254395
31.349616289138794,2.8812389704731802,0.0,52.147033807273424,415.3856584912539,0.6971955096023821,12.99560467414283,34.319298171005045,49,95.85941526167092,13.101981044217387,30.66991376876831
31.413748025894165,2.1838165992050924,0.0,51.73912339940659,408.9118996199323,0.8502041651572878,0.0,12.900726445100021,49,95.65938852636917,13.124004193703021,30.73404550552368
31.479110717773438,2.579495065957802,0.0,49.58042326728433,413.7508292575592,0.8522272659685296,36.21519057670764,6.431356139153561,49,95.45637958874497,13.214408773681058,30.799408197402954
31.560749292373657,4.632435198974222,55.417152321369144,11.506034182294787,446.49886850017896,0.9782736223293762,10.714411473231571,0.0,49,95.20402665447891,13.306551547570276,30.881046772003174
