timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,cadence
5.003382444381714,-4.68575654598056,0.0,15.661765801018198,195.62149963481934,2.735687069062993,0.0,0.0,0
5.077423334121704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.169080972671509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.260841131210327,-5.918690535250744,0.0,15.485123316964776,200.09401820213952,1.976565974970157,0.0,0.0,0
5.334352254867554,-6.642702498717985,0.0,15.000455779676283,214.668086687659,1.550542200080187,0.0,0.0,0
5.42326545715332,-8.376573528182929,0.0,14.336884545440373,212.62903275548067,0.860782748381536,0.0,0.0,0
5.506662607192993,-8.808797958954438,0.0,15.272084739137563,218.36992986483705,0.965015479586007,0.0,0.0,0
5.5800652503967285,-7.718207531050291,0.0,16.24486323493218,224.07131399480758,1.2560218243905892,0.0,0.0,0
5.654296159744263,-10.424504730967922,0.0,17.62037050131138,228.55148315684414,1.1342383585435285,0.0,0.0,0
5.726065158843994,-8.302071520969005,0.0,19.407357360762674,220.17924273138544,0.9133883267182672,0.0,0.0,0
5.821867942810059,-8.936654302281545,0.0,19.414160269180012,218.95294017921123,0.4695288430722039,0.0,0.0,0
5.895985841751099,-7.400453752513652,0.0,19.854974051475036,217.90256020968783,0.3031496833264423,0.0,0.0,0
5.969884395599365,-5.971791017053053,0.0,18.7563952635874,213.25263899851734,0.29597591100874293,0.0,0.0,0
6.042778730392456,-6.064777893217407,0.0,18.414040226112967,203.15996001863624,0.9613232330607164,0.0,0.0,0
6.117316007614136,-4.782254558413805,0.0,19.40171135712059,199.9587345190442,1.2447190334515885,0.0,0.0,0
6.1892311573028564,-4.450242887628887,0.0,18.585046207284712,201.10645192747418,1.57899932588136,0.0,0.0,0
6.263543128967285,-4.51545465631745,0.0,18.555212582437818,204.1730658849246,1.8155073940867312,0.0,0.0,0
6.337256908416748,-4.548135737543737,0.0,18.577558433831893,206.65390819935615,2.091339915513493,0.0,0.0,0
6.411141633987427,-5.295985937852025,0.0,16.49819482781201,211.34617121321483,1.4320963844864487,0.0,0.0,0
6.4845802783966064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.557340621948242,-3.948062248034078,0.0,14.295227238626785,196.7600037684232,0.9337296119731995,0.0,0.0,0
6.630333423614502,-4.826640929852351,0.0,13.373426933845417,195.71850963206188,0.5759887116501256,0.0,0.0,0
6.715412616729736,-4.592284935236464,0.0,14.73520403407239,201.9141663992297,0.5531526993181853,0.0,0.0,0
6.7972776889801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.881498575210571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.954452276229858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.027813196182251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.101761341094971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.23704719543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.314026594161987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.378444194793701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.451581716537476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.524951219558716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.605278968811035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.688697814941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.762065410614014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.835967302322388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.909334421157837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.982665300369263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.055836915969849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.142037868499756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.214694261550903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.287517547607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.362404584884644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.435245990753174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.50965166091919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.58236289024353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.655316829681396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.73815107345581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.825313091278076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.908293008804321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.98114800453186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.056460857391357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.129970073699951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.202264785766602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.275593280792236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.348678827285767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.430831670761108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.515465497970581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.588435411453247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.67135739326477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.758610010147095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.832213401794434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.905308246612549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.987955093383789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.061707019805908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.13495659828186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.208940505981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.282450437545776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.360930442810059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.451632738113403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.52463412284851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.60085153579712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.699974060058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.77150821685791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.844549894332886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.917507648468018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.989167213439941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.062083721160889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.144580364227295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.217393159866333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.287164688110352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.358851432800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.430711269378662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.503062009811401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.57356071472168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.656171560287476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.729022741317749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.8024263381958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.874886989593506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.956781148910522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.02986216545105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.102785110473633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.174445867538452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.246170997619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.318856239318848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.401136636734009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.473674774169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.556691884994507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.629287719726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.699777841567993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.772252559661865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.844077825546265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.916826963424683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.989710569381714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.062570095062256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.134979724884033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.207820892333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.269386768341064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.331954002380371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.394484519958496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.456185817718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.528895854949951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.601609706878662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.67424750328064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13.746980428695679,5.41989063810915,0.0,11.721502347660643,231.84935217512404,2.0120407445092865,0.0,0.0,0
13.81946086883545,7.885658626292784,0.0,13.31814956449757,250.18356366523338,3.3622375420788875,0.0,0.0,0
13.902138710021973,6.967511425886481,0.0,14.21056326990065,297.75963271179575,6.07322576289495,0.0,0.0,0
13.973790168762207,10.13519801511129,0.0,16.687987002553285,311.5141901983668,8.531821691835859,0.0,0.0,0
14.04638671875,7.608946281819782,0.0,16.338156060630105,325.3041576748248,11.12619433695363,0.0,0.0,0
14.120108842849731,-0.3399224251037281,0.0,10.872402264740401,291.9349554015153,8.140989837611711,0.0,0.0,0
14.202576637268066,0.4790076866987293,0.0,11.840253244970052,317.85055835545626,6.789483659148781,0.0,6.16114781840623,0
14.275021314620972,1.597485058693967,53.593251690722695,3.1662489908248785,349.85490954564375,4.84113239638395,2.5498830429558828,0.0,0.0
14.346709966659546,4.082433685581269,55.06411901223797,2.0627816564276658,345.578766181693,5.7080354713747665,2.025798094273907,0.0,0.0
14.419398307800293,3.0437864478582255,56.20340617425478,1.220011838966844,356.3886177767057,6.809337713833579,3.1283130709587947,0.0,0.0
14.49058222770691,4.4406129906968355,37.12879334299899,0.6692772288945262,398.64290518454646,5.651482661410465,10.184678261122464,0.0,0.0
14.562113046646118,3.650888434468635,31.258511904390673,2.476077892244643,403.7386541180316,3.6251562361869527,9.306385940203715,0.0,0.0
14.634748935699463,5.013729688040485,28.966621194749592,3.457462307327417,402.2167094685466,2.251920788103689,11.073726784708041,0.0,0.0
14.717246770858765,9.732485321888666,21.31268372333892,5.294801373763384,413.6102562740528,2.3157106911523546,8.4850075937467,0.0,0.0
14.789164066314697,9.966202643157457,22.752307864271643,5.454310023815675,423.4128350720355,2.3705931225694115,5.7253548297349885,0.0,0.0
14.860760927200317,16.706314662534353,24.148202766208385,2.1487491593360937,465.4672617626615,1.0277707297535736,2.183565347096768,0.0,0.0
14.932664632797241,14.744069240252445,23.67568223877842,0.0,462.8610355579278,0.9976568275613091,0.3124714617772081,7.8688194756836225,0.0
15.004315376281738,13.206921995321563,0.0,10.366863118462495,453.90917993810285,0.978361878986309,3.0764583987117824,0.0,0
15.075980186462402,0.0,38.879789751370765,9.596062546852133,0.0,0.0,3.7259453577051325,14.831306363648963,0.0
15.14871883392334,12.242758567798784,36.92232537035636,9.422747746438873,428.5674094457631,1.3395264255897954,4.5282746952006,15.898375085349027,102.28334138756944
15.221321105957031,3.6866297627906786,36.9265779769772,10.998447165190887,395.1468427721031,2.1258805363660818,8.469181839022992,17.303870840395792,102.28334138756944
15.292953491210938,2.8887108864504922,36.21002773210955,11.958132310043322,398.8896712505347,2.545066905917617,9.417328038397521,0.0,102.28334138756944
15.36458969116211,2.197583548370682,46.64532341532609,6.923716438883793,401.17171848832714,2.8664421728827367,10.7392854201831,1.8762281898882047,102.28334138756944
15.437228441238403,2.194671740652635,44.40754099378847,0.0,388.9356627643416,2.4691536760184047,10.781781635733667,0.0010435684742915996,102.28334138756944
15.509955883026123,4.168036419281501,51.071847455713225,8.967299255202484,387.60748175260323,1.615016258802228,11.323754162895787,5.369518967875704,102.28334138756944
15.581512212753296,3.0204275522522783,40.545613897425454,12.465412858526168,382.99199158327986,0.7323738098609717,16.894755836434246,0.0,102.28334138756944
15.663804054260254,-0.35876620465137354,37.29350328541375,12.144016560094443,395.7000261030999,0.7360115568892707,18.704970757925476,12.123145043072993,109.38446007216601
15.74635124206543,-1.494482729361445,59.90360640966473,4.158137885680428,403.42153051425487,1.101127918829882,19.548363843553318,7.440972752033323,109.38446007216601
15.819326162338257,-1.191483269907805,60.084414675745606,1.9008459593253777,417.06269715097955,1.3923791441023847,20.421675631497482,4.704207039291636,109.38446007216601
15.891963243484497,-2.7832951230684744,60.246235057112344,1.3641785533285284,426.01698357470633,1.5607140348671762,20.586450273431353,2.5980356020754867,109.38446007216601
15.96466588973999,-1.3102923060396157,49.615726547712,11.616565842522482,436.3890065790691,1.2238183181439652,10.331024125096013,1.2849464852822046,101.02192621835005
16.03763699531555,-1.0589408778019347,38.6866514486245,13.14880885383727,437.6124059020345,0.7897365678446147,4.967054929615617,0.0,85.55827367993754
16.105610847473145,-1.206040475626492,15.498131774055594,25.081064431804695,429.53825731020765,0.4587428292689307,1.851535950976537,2.4012712510180694,105.48213691770648
16.178673267364502,-0.5134876910619722,17.035327123476208,21.38280613712044,431.2351874036135,0.6640883179173485,2.233247565039312,1.1894341669863688,105.48213691770648
16.262319564819336,-3.1352271836416974,5.607882613420799,18.884198580738335,459.1415168934594,0.943461463930003,2.382541109598002,5.515172455174386,85.55827367993754
16.344538927078247,-4.146653249761012,0.0,17.234019125127592,430.50378848889255,0.7727752585306703,6.494021992083055,0.0,0
16.417312622070312,-4.389487317818651,11.487888864687136,17.8395296338516,439.50440132906346,0.5973744827465938,6.431873114606318,0.0,97.02460176493018
16.508171558380127,-2.376944636040045,0.0,17.799443006931995,475.97918836607795,0.9607485689979122,0.0,0.0,0
16.598700761795044,-1.9996920336253552,0.0,16.245762506854962,491.6605892999263,1.296705858052795,0.0,6.748117557611786,0
16.67857789993286,-1.7719660304323297,13.259358770926667,14.186066447216264,434.2231785121252,0.9216518194479753,5.1661618582323,6.399720991309666,107.34124924746426
16.751782178878784,-5.344683031377379,14.95039536089368,14.788609741941535,448.8627121778095,0.9766246858929581,6.571238969380049,0.0,97.02460176493018
16.82573890686035,-1.9836719950998574,14.83122090098459,15.916633957756929,465.8948625270343,1.2330480430110058,6.260524708475696,6.751139318438203,106.02458834662986
16.888848543167114,-1.7533901471251145,0.0,15.710758449882006,481.02423354742626,0.9956190566113875,5.002691340708107,7.139032548801652,0
16.96514654159546,-1.4909567360930842,0.0,16.34680518246895,474.75606470759436,0.6662619958989063,0.0,0.0,0
17.037890195846558,0.0,0.0,15.89818574612982,0.0,0.0,0.0,6.071891479191816,0
17.111806392669678,-2.0709658366056676,10.18733368324925,18.24508352692604,448.4081776611062,0.7630928475469467,6.226078817064016,5.079243841743004,111.8412425383141
17.185100317001343,-5.455981728349541,3.1596141643752844,15.532287332284092,449.6947550547449,0.5371233769927287,6.1163413736927525,0.0,106.02458834662986
17.25863027572632,-1.2502536217114584,7.992674472000687,20.19542629501678,462.67402416513085,0.29952719381157256,5.149360973828734,6.556955530369538,106.02458834662986
17.34183931350708,-2.4773457293670194,9.729085914874787,16.16108806432833,449.5262801841272,0.3769742219447307,4.242677503069908,0.0,107.92429584758304
17.452839136123657,-1.2001300514844329,11.138515622790322,17.669713710729525,464.2189944522236,0.5411447595975974,4.380613024477446,5.526452621712323,112.7910962887907
17.5258846282959,0.0,0.0,18.26193879907349,0.0,0.0,0.0,0.0,0
17.59946298599243,-4.8821854202858415,0.0,15.973761878392647,461.98835079178684,0.5385444758052479,5.664547075138166,8.900888632815729,117.65789672999834
17.67155909538269,-4.597223834007913,15.189576576666525,17.171826177355413,447.75816431654215,0.5477544767426641,6.577460247148887,7.659908564372412,101.52758511504094
17.745628595352173,-5.3239648974308125,0.0,15.560860429616596,455.1609869013834,0.7307191145911272,7.466337663240995,7.6679756339134455,95.13087438249883
17.81946063041687,-3.8203291736432456,12.867445497455492,15.182625806999136,444.7774443466844,0.3479256624643217,6.133262118503011,7.490808766024105,103.72960858248535
17.896203994750977,-5.180569094200341,0.0,16.954333553007455,456.55042278085506,0.30150478116444873,0.0,7.143157250774127,95.13087438249883
17.973340034484863,-4.9133836665429955,0.0,17.067144642418686,452.0803033629778,0.33287317838656516,0.0,7.153335036500358,95.13087438249883
18.0474910736084,-3.6718765377292746,0.0,16.159103498453234,453.7769810079062,0.2699855847156095,0.0,5.98036277187648,95.13087438249883
18.12167716026306,-5.047213096024712,0.0,16.49360015405296,456.15647570833454,0.16489934142798096,0.0,7.341906853556741,100.90958804974477
18.194336414337158,-2.6768937831558692,0.0,19.00286816094642,457.89070299680026,0.2785135720577437,5.131471529282045,0.0,0
18.266140937805176,-2.2342862981547666,0.0,18.57281368933309,467.95886257895046,0.38707133487046436,4.636751415251837,7.0263706759465725,100.90958804974477
18.339222192764282,-3.7227024579238606,0.0,19.573838672376716,485.6633829628106,0.7194480728555409,0.0,0.0,0
18.420325756072998,-2.461292177442871,0.0,17.191801738268392,455.68127277171095,0.5106136350100858,0.0,0.0,0
18.493457794189453,-2.1494778264601884,0.0,20.945406597228843,467.3958145158493,0.6724968407959484,0.0,0.0,0
18.556789875030518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.619818925857544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.692883253097534,0.3416457062574941,0.0,19.95271447535041,499.2383533849088,0.9973771677305407,0.0,0.0,0
18.76471996307373,-1.8346732297377473,0.0,19.749357325165906,479.9769930960228,0.996542952220827,0.0,0.0,0
18.866563081741333,-1.673014641401478,0.0,17.75932350055905,489.20041347704614,0.7114683312596698,0.0,0.0,0
18.958583116531372,-2.806864431273291,0.0,21.65476631941099,482.42942998591883,0.9357241576309525,4.896353801377112,0.0,0
19.06114625930786,-1.2398866260823795,0.0,18.968046194924344,490.0004532607088,0.9203949853569221,0.0,0.0,0
19.142964839935303,-0.08266788466321752,0.0,22.081013798569188,463.5845244346582,0.4969361332480931,0.0,0.0,0
19.22523593902588,-6.035560641968932,0.0,17.0668750227098,471.5985249093412,0.4732627921836589,6.394400409684428,0.0,0
19.307250499725342,-2.0561304549644936,0.0,16.273919936195767,466.8249431299141,0.6181149262468718,0.0,0.0,0
19.389069080352783,-3.527125987358991,0.0,11.793321436811553,449.45524168120056,0.8222574822804377,0.0,0.0,0
19.462108373641968,-1.0835569657878128,0.0,7.813520246372824,463.20854525099696,0.9070295886894744,7.079678914578607,3.931186496546455,78.98261296999864
19.533794164657593,0.0,0.0,14.976736522702803,0.0,0.0,0.0,0.0,0
19.61610984802246,-2.6017128993505145,0.0,16.37253023007702,474.05725138412714,0.5894864871484167,0.0,0.0,0
19.689232110977173,-2.5721172514777337,0.0,13.724522337214863,468.5159098377752,0.44725288058151197,0.0,3.6947494753189587,78.98261296999864
19.757239818572998,-2.1397888845498025,0.0,17.85657081048995,466.51643077228056,0.29580047853093355,0.0,0.0,0
19.829636812210083,-1.8513201921267504,0.0,14.702756614891067,460.12958361958675,0.20311785539909014,0.0,35.920075536331886,78.98261296999864
19.91173553466797,0.0,0.0,13.857009717512307,0.0,0.0,0.0,0.0,0
19.9938383102417,0.0,0.0,12.252561479609325,0.0,0.0,0.0,0.0,0
20.0756893157959,-2.292889011211754,0.0,15.982006130731419,469.24446766010095,0.2071414951832499,0.0,0.0,0
20.147738695144653,-2.1186962109557443,0.0,13.965284773605093,466.4752655136354,0.29668107008134065,0.0,0.0,0
20.2408447265625,0.0,0.0,13.648945939629952,0.0,0.0,0.0,0.0,0
20.324484825134277,0.0,0.0,14.599313169743708,0.0,0.0,0.0,0.0,0
20.436362266540527,0.0,0.0,19.333768807139375,0.0,0.0,0.0,0.0,0
20.509698152542114,0.0,0.0,16.83456046259887,0.0,0.0,0.0,0.0,0
20.5824294090271,0.0,0.0,18.120199717204304,0.0,0.0,0.0,0.0,0
20.64546275138855,0.15765860890067035,0.0,17.929626186079027,456.14272683208486,0.49301207777808065,0.0,41.96685107832718,78.98261296999864
20.717699766159058,-0.38829817048534476,0.0,19.587590688250323,456.7972895710864,0.6451253063153412,0.0,0.0,0
20.790891647338867,-1.5710217937107227,9.214986800577861,19.342101816972193,448.22455862085036,0.7922591205173419,6.350128519359775,0.0,112.32834278247186
20.863101482391357,-1.620975434775054,0.0,19.769081804307085,454.20357654311607,0.7881908490356808,5.776461987075456,0.0,0
20.946428775787354,-1.061673870006595,0.0,20.72273464938339,455.44609164048006,0.7998190189167128,5.216701278929993,2.912146443126289,61.97299804342642
21.028749465942383,-1.171759626048651,14.930637816603792,18.177595980249578,451.4038661515537,0.6429372846091199,5.652824687927713,0.0,112.32834278247186
21.113337516784668,0.0,0.0,19.8966614782499,0.0,0.0,0.0,0.0,0
21.185267686843872,0.0,0.0,20.97707869635931,0.0,0.0,0.0,0.0,0
21.259193181991577,0.0,0.0,23.585590523853732,0.0,0.0,0.0,0.0,0
21.331204175949097,-0.5720037974190145,0.0,23.073372540292894,464.6659131885077,0.5474487248779332,0.0,0.0,0
21.40320348739624,0.0,0.0,23.390952950204788,0.0,0.0,0.0,0.0,0
21.475554943084717,0.0,0.0,23.120656624225628,0.0,0.0,0.0,0.0,0
21.54817295074463,1.2876080268473526,0.0,22.767412681124302,449.7023534767234,0.3700534034940779,5.496042704955005,0.0,0
21.6306414604187,1.0427184984626978,0.0,21.201674576314915,446.4525731594038,0.25471477160326006,5.638361708197932,0.0,0
21.703863859176636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.775705099105835,0.0,0.0,19.795698037614322,0.0,0.0,0.0,0.0,0
21.850345134735107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.92317533493042,1.10525827869972,14.851448076648495,19.697785825921333,438.18690547976985,0.13576927340356815,7.163264766989542,0.0,50.34816219720068
21.996055603027344,0.0,15.759391564405519,23.74550902455235,0.0,0.0,6.669342076964911,0.0,50.34816219720068
22.068621158599854,0.0,0.0,8.19341957950631,0.0,0.0,6.641657784498177,0.0,0
22.14220380783081,-3.0026909969714373,0.0,15.370740403300353,466.0744253587292,0.30054160382727735,6.766116931073503,0.0,0
22.21923589706421,-2.6034590367055785,8.499617685327479,15.517483501352054,446.1204581947773,0.3885669828568324,7.183793511543776,0.0,50.34816219720068
22.29097294807434,0.0,0.0,20.00152900214435,0.0,0.0,0.0,0.0,0
22.3678617477417,0.0,0.0,19.359762197776277,0.0,0.0,0.0,0.0,0
