timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
0.6557588577270508,0.0,0.0,29.415699024402716,0.0,0.0,0.0,0.0,0,0.0,0,0.0
0.9146084785461426,0.0,0.0,29.442509645991233,0.0,0.0,0.0,0.0,0,0.0,7.726493837121693,0.2588496208190918
0.9965863227844238,0.0,0.0,29.767845559194523,0.0,0.0,0.0,0.0,0,0.0,8.80210753993959,0.34082746505737305
1.067141056060791,0.0,0.0,29.986181133243626,0.0,0.0,0.0,0.0,0,0.0,9.723318160585396,0.41138219833374023
1.1344053745269775,0.0,0.0,30.31615082054848,0.0,0.0,0.0,0.0,0,0.0,10.446122189352502,0.47864651679992676
1.1965126991271973,0.0,0.0,30.45452201679071,0.0,0.0,0.0,0.0,0,0.0,11.09562159459562,0.5407538414001465
1.2659938335418701,0.0,0.0,30.290638656176238,0.0,0.0,0.0,0.0,0,0.0,11.470991138541699,0.6102349758148193
1.3399877548217773,0.0,0.0,30.23057934780059,0.0,0.0,0.0,0.0,0,0.0,11.691993766952022,0.6842288970947266
1.406416416168213,0.0,0.0,30.254614191197366,0.0,0.0,0.0,0.0,0,0.0,11.989488281034122,0.7506575584411621
1.4644391536712646,0.0,0.0,30.186608954639627,0.0,0.0,0.0,0.0,0,0.0,12.365826211115996,0.8086802959442139
1.5192162990570068,0.0,0.0,30.347670240472183,0.0,0.0,0.0,0.0,0,0.0,12.739481384348313,0.863457441329956
1.5826435089111328,0.0,0.0,30.421260471258016,0.0,0.0,0.0,0.0,0,0.0,12.94659479436861,0.926884651184082
1.6655890941619873,0.0,0.0,30.275801093344356,0.0,0.0,0.0,0.0,0,0.0,12.873450933589263,1.0098302364349365
1.7526299953460693,0.0,0.0,29.26094286822857,0.0,0.0,0.0,0.0,0,0.0,12.763577707395822,1.0968711376190186
1.81954026222229,0.0,0.0,28.95136589403398,0.0,0.0,0.0,0.0,0,0.0,12.889018454892627,1.1637814044952393
1.8831210136413574,0.0,0.0,28.992487990703857,0.0,0.0,0.0,0.0,0,0.0,13.036087126281826,1.2273621559143066
1.9481396675109863,0.0,0.0,28.626105469255922,0.0,0.0,0.0,0.0,0,0.0,13.154017663603435,1.2923808097839355
2.01340651512146,0.0,0.0,28.499862243817535,0.0,0.0,0.0,0.0,0,0.0,13.258226390303294,1.3576476573944092
2.0860705375671387,0.0,0.0,28.34918371000569,0.0,0.0,0.0,0.0,0,0.0,13.283817973243597,1.430311679840088
2.1499714851379395,0.0,0.0,28.506696710314376,0.0,0.0,0.0,0.0,0,0.0,13.384975895067353,1.4942126274108887
2.21945858001709,0.0,0.0,28.065689043387966,0.0,0.0,0.0,0.0,0,0.0,13.429688386236641,1.563699722290039
2.2834365367889404,0.0,0.0,27.274363544412818,0.0,0.0,0.0,0.0,0,0.0,13.516189527572607,1.6276776790618896
2.3491194248199463,0.0,0.0,26.26424648929533,0.0,0.0,0.0,0.0,0,0.0,13.582458719636792,1.6933605670928955
2.41438889503479,0.0,0.0,24.315010735153123,0.0,0.0,0.0,0.0,0,0.0,13.646986285268529,1.7586300373077393
2.486901044845581,0.0,0.0,23.45048651957882,0.0,0.0,0.0,0.0,0,0.0,13.652680920065409,1.8311421871185303
2.55183744430542,0.0,0.0,22.568901999007526,0.0,0.0,0.0,0.0,0,0.0,13.71251180412261,1.8960785865783691
2.6171412467956543,0.0,0.0,23.80682082537519,0.0,0.0,0.0,0.0,0,0.0,13.765801177006294,1.9613823890686035
2.6845028400421143,0.0,0.0,24.65858457573723,0.0,0.0,0.0,0.0,0,0.0,13.801642910136113,2.0287439823150635
2.758237838745117,0.0,0.0,24.872528502989457,0.0,0.0,0.0,0.0,0,0.0,13.79324134120835,2.1024789810180664
2.8240790367126465,0.0,0.0,23.726954326843842,0.0,0.0,0.0,0.0,0,0.0,13.835595079890318,2.1683201789855957
2.8889288902282715,0.0,0.0,24.349156263410602,0.0,0.0,0.0,0.0,0,0.0,15.195101981668659,2.2331700325012207
2.954035758972168,0.0,0.0,23.528138664989573,0.0,0.0,0.0,0.0,0,0.0,15.326066382806234,2.298276901245117
3.0118772983551025,0.0,0.0,22.227294556083997,0.0,0.0,0.0,0.0,0,0.0,15.426256449361668,2.3561184406280518
3.0777523517608643,0.0,0.0,22.103249326850133,0.0,0.0,0.0,0.0,0,0.0,15.437284412638075,2.4219934940338135
3.142650842666626,0.0,0.0,21.6832193718209,0.0,0.0,0.0,0.0,0,0.0,15.415144140507516,2.486891984939575
3.224349021911621,0.0,0.0,21.44333173100224,0.0,0.0,0.0,0.0,0,0.0,15.318977976091125,2.5685901641845703
3.2884063720703125,0.0,0.0,22.563693311635173,0.0,0.0,0.0,0.0,0,0.0,15.397101903267885,2.6326475143432617
3.353835344314575,0.0,0.0,23.03228460247344,0.0,0.0,0.0,0.0,0,0.0,15.405005860015596,2.6980764865875244
3.4193263053894043,0.0,0.0,23.19095426756817,0.0,0.0,0.0,0.0,0,0.0,15.346154366830415,2.7635674476623535
3.484492778778076,0.0,0.0,23.071000471759355,0.0,0.0,0.0,0.0,0,0.0,15.265027750323396,2.8287339210510254
3.5430572032928467,0.0,0.0,22.70554595097004,0.0,0.0,0.0,0.0,0,0.0,15.302892489465886,2.887298345565796
3.6034483909606934,0.0,0.0,22.622602573789646,0.0,0.0,0.0,0.0,0,0.0,15.481000116757306,2.9476895332336426
3.6672654151916504,0.0,0.0,23.048966155394584,0.0,0.0,0.0,0.0,0,0.0,15.668779386949582,3.0115065574645996
3.733053684234619,0.0,0.0,23.058045160813403,0.0,0.0,0.0,0.0,0,0.0,15.67796685139045,3.0772948265075684
3.7988359928131104,0.0,0.0,23.260597894194387,0.0,0.0,0.0,0.0,0,0.0,15.659949588623203,3.1430771350860596
3.863880157470703,0.0,0.0,24.15456319750507,0.0,0.0,0.0,0.0,0,0.0,15.65974105429636,3.2081212997436523
3.944230794906616,0.0,0.0,23.944549446234273,0.0,0.0,0.0,0.0,0,0.0,15.537405611730817,3.2884719371795654
4.009951114654541,0.0,0.0,24.566862020629063,0.0,0.0,0.0,0.0,0,0.0,15.593483481920455,3.3541922569274902
4.075117826461792,0.0,0.0,24.75206972013309,0.0,0.0,0.0,0.0,0,0.0,15.583230924341107,3.419358968734741
4.139380216598511,0.0,0.0,24.677028258022737,0.0,0.0,0.0,0.0,0,0.0,15.625637749162241,3.48362135887146
4.203623056411743,0.0,0.0,24.975002183819566,0.0,0.0,0.0,0.0,0,0.0,15.623482246866901,3.5478641986846924
4.269002676010132,0.0,0.0,25.391385331029838,0.0,0.0,0.0,0.0,0,0.0,15.625950162022727,3.613243818283081
4.334545850753784,0.0,0.0,26.16804346292194,0.0,0.0,0.0,0.0,0,0.0,15.623722795497535,3.6787869930267334
4.400762557983398,0.0,0.0,26.359238197620343,0.0,0.0,0.0,0.0,0,0.0,15.675115359216536,3.7450037002563477
4.4656054973602295,0.0,0.0,26.522822255983638,0.0,0.0,0.0,0.0,0,0.0,15.675880863468887,3.8098466396331787
4.531317472457886,0.0,0.0,26.59690022869377,0.0,0.0,0.0,0.0,0,0.0,15.672538190479903,3.875558614730835
4.597241401672363,0.0,0.0,26.630585383740808,0.0,0.0,0.0,0.0,0,0.0,15.684318077652314,3.9414825439453125
4.66172981262207,0.0,0.0,27.27683145623053,0.0,0.0,0.0,0.0,0,0.0,15.760507746663754,4.0059709548950195
4.727256536483765,0.0,0.0,27.72896381058953,0.0,0.0,0.0,0.0,0,0.0,15.76311195545759,4.071497678756714
4.793636322021484,0.0,0.0,27.388714675591764,0.0,0.0,0.0,0.0,0,0.0,15.750450436241586,4.137877464294434
4.859318971633911,0.0,0.0,26.92688539833421,0.0,0.0,0.0,0.0,0,0.0,15.74569061472442,4.20356011390686
4.925623893737793,0.0,0.0,27.343361906523295,0.0,0.0,0.0,0.0,0,0.0,15.676056627549961,4.269865036010742
4.990750074386597,0.0,0.0,27.52372489982789,0.0,0.0,0.0,0.0,0,0.0,15.682193264100052,4.334991216659546
5.056300401687622,0.0,0.0,27.67113127645554,0.0,0.0,0.0,0.0,0,0.0,15.676851521000374,4.400541543960571
5.122042655944824,0.0,0.0,28.2669697898408,0.0,0.0,0.0,0.0,0,0.0,15.808663454406204,4.466283798217773
5.187967300415039,0.0,0.0,28.081450288527538,0.0,0.0,0.0,0.0,0,0.0,15.793123322525872,4.532208442687988
5.255368709564209,0.0,0.0,27.218558029054293,0.0,0.0,0.0,0.0,0,0.0,15.776741312168136,4.599609851837158
5.319767713546753,0.0,0.0,27.732457406823,0.0,0.0,0.0,0.0,0,0.0,15.785806324377944,4.664008855819702
5.3845603466033936,0.0,0.0,26.878609769894226,0.0,0.0,0.0,0.0,0,0.0,15.78891219870453,4.728801488876343
5.450476884841919,0.0,0.0,26.095335461575807,0.0,0.0,0.0,0.0,0,0.0,15.728054129983658,4.794718027114868
5.514965772628784,0.0,0.0,25.4463441617621,0.0,0.0,0.0,0.0,0,0.0,15.694338062372427,4.859206914901733
5.580168008804321,0.0,0.0,24.972702635164953,0.0,0.0,0.0,0.0,0,0.0,15.68297314258045,4.9244091510772705
5.645788192749023,0.0,0.0,23.074017796709438,0.0,0.0,0.0,0.0,0,0.0,15.684351312979972,4.990029335021973
5.71205997467041,0.0,0.0,22.792003912032783,0.0,0.0,0.0,0.0,0,0.0,15.68033867674861,5.056301116943359
5.777770519256592,0.0,0.0,23.273159360700156,0.0,0.0,0.0,0.0,0,0.0,15.674879083463491,5.122011661529541
5.843317031860352,0.0,0.0,23.092744065878524,0.0,0.0,0.0,0.0,0,0.0,15.79707093666376,5.187558174133301
